Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name,%id. target Mouse gene identical to query gene,%id. query gene identical to target Mouse gene,"Mouse orthology confidence [0 low, 1 high]"
ENSG00000164051,CCDC51,ENSMUSG00000025645,Ccdc51,81.0219,82.0197,1
ENSG00000274056,MIR6507,,,,,
ENSG00000185127,C6orf120,ENSMUSG00000050088,1600012H06Rik,73.2984,75.6757,1
ENSG00000223922,ASS1P2,,,,,
ENSG00000236818,ARL5AP2,,,,,
ENSG00000234109,RPL7P36,,,,,
ENSG00000203733,GJE1,ENSMUSG00000019867,Gje1,81.9512,81.9512,1
ENSG00000225284,,,,,,
ENSG00000224934,GOT1-DT,,,,,
ENSG00000207295,RNU6-851P,,,,,
ENSG00000265905,RN7SL96P,,,,,
ENSG00000229692,SOS1-IT1,,,,,
ENSG00000228727,SAPCD1,ENSMUSG00000036185,Sapcd1,58.427,71.2329,1
ENSG00000206985,RNU6-198P,ENSMUSG00000065714,Gm25652,80.7692,81.5534,0
ENSG00000225900,HSPE1P13,,,,,
ENSG00000253697,,,,,,
ENSG00000202309,Y_RNA,,,,,
ENSG00000207701,MIR597,,,,,
ENSG00000279181,,,,,,
ENSG00000286910,,,,,,
ENSG00000257800,FNBP1P1,,,,,
ENSG00000253958,CLDN23,ENSMUSG00000055976,Cldn23,78.4247,77.3649,1
ENSG00000217702,,,,,,
ENSG00000284717,,,,,,
ENSG00000254367,,,,,,
ENSG00000198720,ANKRD13B,ENSMUSG00000037907,Ankrd13b,88.3387,79.454,1
ENSG00000204599,TRIM39,ENSMUSG00000045409,Trim39,97.541,95.9677,1
ENSG00000163170,BOLA3,ENSMUSG00000045160,Bola3,82.243,64.7059,1
ENSG00000260475,SLC25A28-DT,,,,,
ENSG00000147324,MFHAS1,ENSMUSG00000070056,Mfhas1,94.3916,94.7519,1
ENSG00000023839,ABCC2,ENSMUSG00000025194,Abcc2,77.411,77.5113,1
ENSG00000232112,TMA7,ENSMUSG00000091537,Tma7,100,100,1
ENSG00000148358,GPR107,ENSMUSG00000000194,Gpr107,84.6014,84.755,1
ENSG00000200713,RNU6-682P,,,,,
ENSG00000270966,,,,,,
ENSG00000213328,,,,,,
ENSG00000233609,RPL10P19,,,,,
ENSG00000253869,PIGFP1,,,,,
ENSG00000244380,,,,,,
ENSG00000272431,ZNF454-DT,,,,,
ENSG00000178187,ZNF454,ENSMUSG00000048728,Zfp454,79.8851,77.7985,1
ENSG00000178951,ZBTB7A,ENSMUSG00000035011,Zbtb7a,86.9863,89.2794,1
ENSG00000207244,SNORA70,,,,,
ENSG00000169598,DFFB,ENSMUSG00000029027,Dffb,77.5148,76.1628,1
ENSG00000213689,TREX1,ENSMUSG00000049734,Trex1,73.5669,73.5669,1
ENSG00000104626,ERI1,ENSMUSG00000031527,Eri1,83.3811,84.3478,1
ENSG00000114978,MOB1A,ENSMUSG00000043131,Mob1a,100,100,1
ENSG00000268670,,,,,,
ENSG00000126934,MAP2K2,ENSMUSG00000035027,Map2k2,94.25,94.015,1
ENSG00000254035,,,,,,
ENSG00000113262,GRM6,ENSMUSG00000000617,Grm6,93.2725,93.915,1
ENSG00000162039,MEIOB,ENSMUSG00000024155,Meiob,84.5011,84.6809,1
ENSG00000261272,MUC22,,,,,
ENSG00000114268,PFKFB4,ENSMUSG00000025648,Pfkfb4,97.4414,97.4414,1
ENSG00000240053,LY6G5B,ENSMUSG00000043807,Ly6g5b,60.6965,62.8866,1
ENSG00000263407,MIR4660,,,,,
ENSG00000239078,RNU7-55P,,,,,
ENSG00000197334,Metazoa_SRP,,,,,
ENSG00000065911,MTHFD2,ENSMUSG00000005667,Mthfd2,92,92,1
ENSG00000254158,,,,,,
ENSG00000173281,PPP1R3B,ENSMUSG00000046794,Ppp1r3b,89.4737,89.7887,1
ENSG00000234284,ZNF879,ENSMUSG00000044296,Zfp879,80.6394,80.6394,1
ENSG00000146385,TAAR8,ENSMUSG00000100004,Taar8c,79.5322,79.0698,1
ENSG00000146385,TAAR8,ENSMUSG00000096442,Taar8a,78.655,78.1977,0
ENSG00000146385,TAAR8,ENSMUSG00000100186,Taar8b,80.7018,80.2326,1
ENSG00000237110,TAAR9,ENSMUSG00000037424,Taar9,86.7816,86.7816,1
ENSG00000278007,Metazoa_SRP,,,,,
ENSG00000060566,CREB3L3,ENSMUSG00000035041,Creb3l3,71.3666,68.6848,1
ENSG00000204371,EHMT2,ENSMUSG00000013787,Ehmt2,94.4628,90.4988,1
ENSG00000167552,TUBA1A,ENSMUSG00000072235,Tuba1a,100,100,1
ENSG00000254340,,,,,,
ENSG00000279949,,,,,,
ENSG00000253252,,,,,,
ENSG00000254091,,,,,,
ENSG00000253887,,,,,,
ENSG00000264647,,,,,,
ENSG00000207415,RNU6-1151P,ENSMUSG00000088575,Gm24537,67.2897,70.5882,0
ENSG00000253735,,,,,,
ENSG00000177932,ZNF354C,ENSMUSG00000044807,Zfp354c,75.4513,74.6429,1
ENSG00000264007,,,,,,
ENSG00000201815,RNU6-526P,ENSMUSG00000065384,Gm23093,63.2075,65.6863,0
ENSG00000263370,,,,,,
ENSG00000222858,RNU6-920P,ENSMUSG00002076447,Gm55405,60.8696,56.5657,0
ENSG00000265625,,,,,,
ENSG00000103313,MEFV,ENSMUSG00000022534,Mefv,41.2292,39.8515,0
ENSG00000240531,RPL21P123,,,,,
ENSG00000241651,RPL15P8,,,,,
ENSG00000248394,FOSL1P1,,,,,
ENSG00000226653,OR13Z1P,,,,,
ENSG00000253144,,,,,,
ENSG00000173065,FAM222B,ENSMUSG00000037750,Fam222b,97.331,97.331,1
ENSG00000207209,Y_RNA,,,,,
ENSG00000164040,PGRMC2,ENSMUSG00000049940,Pgrmc2,87.8924,90.3226,1
ENSG00000272443,OR13Z2P,,,,,
ENSG00000087116,ADAMTS2,ENSMUSG00000036545,Adamts2,88.687,88.5408,1
ENSG00000272480,OR13Z3P,,,,,
ENSG00000288626,,,,,,
ENSG00000162836,ACP6,ENSMUSG00000028093,Acp6,74.7664,76.555,1
ENSG00000258101,,,,,,
ENSG00000258232,,,,,,
ENSG00000258334,TROAP-AS1,,,,,
ENSG00000107554,DNMBP,ENSMUSG00000025195,Dnmbp,76.1573,76.0127,1
ENSG00000251432,LINC02615,,,,,
ENSG00000135451,TROAP,ENSMUSG00000032783,Troap,51.928,60.479,1
ENSG00000125482,TTF1,ENSMUSG00000026803,Ttf1,46.7403,49.2433,0
ENSG00000273077,,,,,,
ENSG00000138709,LARP1B,ENSMUSG00000025762,Larp1b,32.1663,54.3438,0
ENSG00000179761,PIPOX,ENSMUSG00000017453,Pipox,81.0256,81.0256,1
ENSG00000077463,SIRT6,ENSMUSG00000034748,Sirt6,83.3803,88.6228,1
ENSG00000188523,CFAP77,ENSMUSG00000079502,Cfap77,87.6761,87.9859,1
ENSG00000253979,,,,,,
ENSG00000253163,,,,,,
ENSG00000253617,,,,,,
ENSG00000250674,,,,,,
ENSG00000274716,U4,ENSMUSG00000084583,Gm25177,79.2683,55.5556,0
ENSG00000253652,,,,,,
ENSG00000251545,,,,,,
ENSG00000279201,,,,,,
ENSG00000227695,DNMBP-AS1,,,,,
ENSG00000279070,,,,,,
ENSG00000253520,,,,,,
ENSG00000252521,RNU5D-2P,,,,,
ENSG00000146067,FAM193B,ENSMUSG00000021495,Fam193b,85.2798,86.33,1
ENSG00000125492,BARHL1,ENSMUSG00000026805,Barhl1,97.5535,97.5535,1
ENSG00000120054,CPN1,ENSMUSG00000025196,Cpn1,83.8428,84.0263,1
ENSG00000207080,Y_RNA,,,,,
ENSG00000231791,,,,,,
ENSG00000244568,RN7SL654P,,,,,
ENSG00000271387,C1orf21-DT,,,,,
ENSG00000116667,C1orf21,ENSMUSG00000032666,1700025G04Rik,96.6942,96.6942,1
ENSG00000169692,AGPAT2,ENSMUSG00000026922,Agpat2,76.9784,76.9784,1
ENSG00000135913,USP37,ENSMUSG00000033364,Usp37,90.5005,90.5005,1
ENSG00000283232,CYP2C23P,,,,,
ENSG00000263613,,,,,,
ENSG00000232230,TPM4P1,,,,,
ENSG00000238007,,,,,,
ENSG00000270623,SPCS2P2,,,,,
ENSG00000263781,,,,,,
ENSG00000107566,ERLIN1,ENSMUSG00000025198,Erlin1,95.977,95.977,1
ENSG00000230470,,,,,,
ENSG00000263709,,,,,,
ENSG00000232036,,,,,,
ENSG00000285847,,,,,,
ENSG00000286378,,,,,,
ENSG00000215381,RPL29P6,,,,,
ENSG00000261326,LINC01355,,,,,
ENSG00000108387,SEPTIN4,,,,,
ENSG00000284726,,,,,,
ENSG00000233016,SNHG7,,,,,
ENSG00000125945,ZNF436,ENSMUSG00000051351,Zfp46,91.0638,94.6903,1
ENSG00000201405,Y_RNA,,,,,
ENSG00000271420,,,,,,
ENSG00000288873,,,,,,
ENSG00000204219,TCEA3,ENSMUSG00000001604,Tcea3,90.5172,90.7781,1
ENSG00000213341,CHUK,ENSMUSG00000025199,Chuk,95.302,95.302,1
ENSG00000112851,ERBIN,ENSMUSG00000021709,Erbin,88.8102,86.4828,1
ENSG00000165699,TSC1,ENSMUSG00000026812,Tsc1,87.1993,87.4246,1
ENSG00000287342,,,,,,
ENSG00000249574,,,,,,
ENSG00000226288,OR52I2,ENSMUSG00000073969,Or52i2,79.6296,79.6296,1
ENSG00000286710,,,,,,
ENSG00000232482,,,,,,
ENSG00000180723,OR51A9P,,,,,
ENSG00000167332,OR51E2,ENSMUSG00000043366,Or51e2,92.8125,92.8125,1
ENSG00000286764,,,,,,
ENSG00000285779,,,,,,
ENSG00000234471,,,,,,
ENSG00000229380,PRKAR1B-AS2,,,,,
ENSG00000270196,GTF3C6P3,,,,,
ENSG00000176532,PRR15,ENSMUSG00000045725,Prr15,65.1163,68.8525,1
ENSG00000254737,OR10G4,ENSMUSG00000060254,Or10g9b,85.209,85.4839,1
ENSG00000254737,OR10G4,ENSMUSG00000059473,Or10g9,85.5305,85.5305,1
ENSG00000254737,OR10G4,ENSMUSG00000044292,Or10g7,84.5659,84.5659,0
ENSG00000162885,B3GALNT2,ENSMUSG00000039242,B3galnt2,87.6,86.9048,1
ENSG00000256734,,,,,,
ENSG00000223437,TMSB4XP3,,,,,
ENSG00000074319,TSG101,ENSMUSG00000014402,Tsg101,94.8718,94.6292,1
ENSG00000286105,TMEM217B,ENSMUSG00000091614,Gm17657,52.9412,48.913,0
ENSG00000204052,LRRC73,ENSMUSG00000071073,Lrrc73,98.7342,98.7342,1
ENSG00000212024,MIR550A3,,,,,
ENSG00000287249,,,,,,
ENSG00000204428,LY6G5C,ENSMUSG00000034482,Ly6g5c,67.3333,67.7852,1
ENSG00000236592,S100A11P2,,,,,
ENSG00000164532,TBX20,ENSMUSG00000031965,Tbx20,97.3154,97.7528,1
ENSG00000236308,,,,,,
ENSG00000227492,CHUK-DT,,,,,
ENSG00000169189,NSMCE1,ENSMUSG00000030750,Nsmce1,89.4737,85,1
ENSG00000095485,CWF19L1,ENSMUSG00000025200,Cwf19l1,89.2193,89.3855,1
ENSG00000277075,H2AC8,ENSMUSG00000071516,H2ac13,100,100,0
ENSG00000277075,H2AC8,ENSMUSG00000094248,H2ac23,100,100,0
ENSG00000237988,OR2I1P,ENSMUSG00000043827,Or2i1,80.9524,66.0622,1
ENSG00000188994,ZNF292,ENSMUSG00000039967,Zfp292,80.83,81.5789,1
ENSG00000267736,HMGB2P1,,,,,
ENSG00000167470,MIDN,ENSMUSG00000035621,Midn,92.955,93.5039,1
ENSG00000226063,,,,,,
ENSG00000278799,MIR6823,,,,,
ENSG00000145040,UCN2,ENSMUSG00000049699,Ucn2,59.8214,59.292,1
ENSG00000186897,C1QL4,ENSMUSG00000001076,C1ql4,96.6387,96.6387,1
ENSG00000263001,GTF2I,ENSMUSG00000060261,Gtf2i,97.0942,97.0942,1
ENSG00000284251,MIR711,ENSMUSG00000076142,Mir711,86.8421,80.4878,1
ENSG00000178401,DNAJC22,ENSMUSG00000038009,Dnajc22,82.1114,82.5959,1
ENSG00000010256,UQCRC1,ENSMUSG00000025651,Uqcrc1,88.3333,88.3333,1
ENSG00000229495,,,,,,
ENSG00000212464,SNORA12,ENSMUSG00000077391,Gm24336,76.8708,77.3973,1
ENSG00000230224,PHB1P9,,,,,
ENSG00000146243,IRAK1BP1,ENSMUSG00000032251,Irak1bp1,81.5385,81.8533,1
ENSG00000207362,RNU6-422P,,,,,
ENSG00000196072,BLOC1S2,ENSMUSG00000057506,Bloc1s2,94.3662,93.7063,1
ENSG00000099622,CIRBP,ENSMUSG00000045193,Cirbp,54.5455,94.186,1
ENSG00000257954,,,,,,
ENSG00000257464,,,,,,
ENSG00000270780,RPL13AP10,,,,,
ENSG00000274822,MIR6762,,,,,
ENSG00000232895,,,,,,
ENSG00000151176,PLBD2,ENSMUSG00000029598,Plbd2,81.3243,80.6397,1
ENSG00000273698,MRPL57P1,,,,,
ENSG00000206613,RNU6-1336P,,,,,
ENSG00000214676,RPL9P16,,,,,
ENSG00000273112,,,,,,
ENSG00000249609,,,,,,
ENSG00000217512,,,,,,
ENSG00000279384,,,,,,
ENSG00000285212,,,,,,
ENSG00000173110,HSPA6,,,,,
ENSG00000145439,CBR4,ENSMUSG00000031641,Cbr4,85.654,86.017,1
ENSG00000256464,YWHABP2,,,,,
ENSG00000224203,RPS23P10,,,,,
ENSG00000256588,,,,,,
ENSG00000256361,,,,,,
ENSG00000130396,AFDN,ENSMUSG00000068036,Afdn,93.1731,93.3771,1
ENSG00000224515,,,,,,
ENSG00000225217,HSPA7,,,,,
ENSG00000231586,RPS23P9,,,,,
ENSG00000151116,UEVLD,ENSMUSG00000043262,Uevld,83.8641,83.8641,1
ENSG00000234211,,,,,,
ENSG00000213075,RPL31P11,,,,,
ENSG00000143125,PROK1,ENSMUSG00000070368,Prok1,84.7619,84.7619,1
ENSG00000245888,NSMCE1-DT,,,,,
ENSG00000270380,,,,,,
ENSG00000274092,,,,,,
ENSG00000282887,,,,,,
ENSG00000201176,RNU6-853P,ENSMUSG00002075658,Gm55850,61.6822,56.8966,0
ENSG00000201818,RNY4P17,,,,,
ENSG00000251445,CBR4-DT,,,,,
ENSG00000283999,,,,,,
ENSG00000107593,PKD2L1,ENSMUSG00000037578,Pkd2l1,82.236,87.1053,1
ENSG00000077238,IL4R,ENSMUSG00000030748,Il4ra,51.5152,52.4691,1
ENSG00000135094,SDS,ENSMUSG00000029597,Sds,83.5366,83.792,1
ENSG00000240194,CYMP,,,,,
ENSG00000129116,PALLD,ENSMUSG00000058056,Palld,87.6224,69.8864,1
ENSG00000106799,TGFBR1,ENSMUSG00000007613,Tgfbr1,96.4215,96.4215,1
ENSG00000222714,RN7SKP38,,,,,
ENSG00000207393,RNU6-136P,,,,,
ENSG00000235407,CYMP-AS1,,,,,
ENSG00000143105,KCNA10,ENSMUSG00000042861,Kcna10,93.7378,93.7378,1
ENSG00000199710,Y_RNA,,,,,
ENSG00000237415,NRBF2P3,,,,,
ENSG00000232791,OR11I1P,,,,,
ENSG00000115556,PLCD4,ENSMUSG00000026173,Plcd4,75.5906,71.3755,1
ENSG00000177301,KCNA2,ENSMUSG00000040724,Kcna2,99.3988,99.3988,1
ENSG00000183396,TMEM89,ENSMUSG00000025652,Tmem89,57.2327,53.8462,1
ENSG00000139410,SDSL,ENSMUSG00000029596,Sdsl,80.2432,80.2432,1
ENSG00000225697,SLC26A6,ENSMUSG00000023259,Slc26a6,77.7339,77.8364,1
ENSG00000226828,LINC02774,,,,,
ENSG00000106771,TMEM245,ENSMUSG00000055296,Tmem245,91.0125,90.9091,1
ENSG00000279774,,,,,,
ENSG00000229960,,,,,,
ENSG00000286486,,,,,,
ENSG00000231188,,,,,,
ENSG00000244066,RN7SL148P,,,,,
ENSG00000237759,,,,,,
ENSG00000099194,SCD,ENSMUSG00000025203,Scd2,83.0084,83.2402,1
ENSG00000099194,SCD,ENSMUSG00000050195,Scd4,76.8802,78.187,1
ENSG00000287531,,,,,,
ENSG00000225855,RUSC1-AS1,,,,,
ENSG00000283701,MIR555,,,,,
ENSG00000207134,RNU6-106P,,,,,
ENSG00000280916,FOXCUT,,,,,
ENSG00000227773,ASH1L-IT1,,,,,
ENSG00000207144,RNU6-1297P,,,,,
ENSG00000237872,POU5F1P4,,,,,
ENSG00000286885,,,,,,
ENSG00000271267,,,,,,
ENSG00000289301,,,,,,
ENSG00000228506,PNISR-AS1,,,,,
ENSG00000225082,DAP3P1,,,,,
ENSG00000223503,,,,,,
ENSG00000227704,,,,,,
ENSG00000235823,OLMALINC,,,,,
ENSG00000232519,,,,,,
ENSG00000269293,ZSCAN16-AS1,,,,,
ENSG00000095203,EPB41L4B,ENSMUSG00000028434,Epb41l4b,91.4444,91.5462,1
ENSG00000089116,LHX5,ENSMUSG00000029595,Lhx5,98.7562,98.7562,1
ENSG00000272168,CASC15,,,,,
ENSG00000160752,FDPS,ENSMUSG00000059743,Fdps,71.1217,84.4193,1
ENSG00000089060,SLC8B1,ENSMUSG00000032754,Slc8b1,82.5342,82.3932,1
ENSG00000212325,Y_RNA,,,,,
ENSG00000227271,RPL39P25,,,,,
ENSG00000233313,HMGA1P5,,,,,
ENSG00000270087,,,,,,
ENSG00000223428,,,,,,
ENSG00000236797,SPA17P1,,,,,
ENSG00000165655,ZNF503,ENSMUSG00000039081,Zfp503,95.6656,94.7853,1
ENSG00000237149,ZNF503-AS2,,,,,
ENSG00000103522,IL21R,ENSMUSG00000030745,Il21r,62.6394,63.7051,1
ENSG00000274589,Metazoa_SRP,,,,,
ENSG00000074582,BCS1L,ENSMUSG00000026172,Bcs1l,93.7947,94.0191,1
ENSG00000279837,,,,,,
ENSG00000179119,SPTY2D1,ENSMUSG00000049516,Spty2d1,80.438,80.7918,1
ENSG00000237124,MTND2P11,,,,,
ENSG00000273248,,,,,,
ENSG00000207329,Y_RNA,,,,,
ENSG00000272692,,,,,,
ENSG00000249679,,,,,,
ENSG00000131737,KRT34,ENSMUSG00000043485,Krt34,86.802,87.2449,1
ENSG00000236842,,,,,,
ENSG00000180071,ANKRD18A,,,,,
ENSG00000148655,LRMDA,ENSMUSG00000063458,Lrmda,88.0531,86.8996,1
ENSG00000154553,PDLIM3,ENSMUSG00000031636,Pdlim3,92.3077,92.3077,1
ENSG00000257043,SRSF3P1,,,,,
ENSG00000182534,MXRA7,,,,,
ENSG00000129757,CDKN1C,ENSMUSG00000037664,Cdkn1c,57.7049,50.5747,1
ENSG00000279814,,,,,,
ENSG00000246250,,,,,,
ENSG00000207583,MIR606,,,,,
ENSG00000286715,,,,,,
ENSG00000268659,,,,,,
ENSG00000228280,,,,,,
ENSG00000265486,RN7SL518P,,,,,
ENSG00000201954,RNU6-673P,ENSMUSG00000088349,Gm22335,66.3462,69.697,0
ENSG00000278992,,,,,,
ENSG00000283375,,,,,,
ENSG00000230575,,,,,,
ENSG00000233334,FAM53B-AS1,,,,,
ENSG00000166199,ALKBH3,ENSMUSG00000040174,Alkbh3,83.5664,83.2753,1
ENSG00000203791,EEF1AKMT2,ENSMUSG00000030960,Eef1akmt2,61.512,73.3607,1
ENSG00000290907,,,,,,
ENSG00000277027,RMRP,,,,,
ENSG00000169246,NPIPB3,,,,,
ENSG00000185920,PTCH1,ENSMUSG00000021466,Ptch1,95.5079,96.3738,1
ENSG00000175866,BAIAP2,ENSMUSG00000025372,Baiap2,95.8801,95.7009,1
ENSG00000199466,Y_RNA,,,,,
ENSG00000165660,ABRAXAS2,ENSMUSG00000030965,Abraxas2,93.494,91.5094,1
ENSG00000111540,RAB5B,ENSMUSG00000000711,Rab5b,100,100,1
ENSG00000265462,MIR3680-1,,,,,
ENSG00000287809,,,,,,
ENSG00000207494,Y_RNA,,,,,
ENSG00000258186,SLC7A5P2,,,,,
ENSG00000214807,NPM1P31,,,,,
ENSG00000181915,ADO,ENSMUSG00000057134,Ado,84.8148,81.2057,1
ENSG00000273956,,,,,,
ENSG00000257639,,,,,,
ENSG00000271609,,,,,,
ENSG00000107796,ACTA2,ENSMUSG00000035783,Acta2,100,100,1
ENSG00000252798,,,,,,
ENSG00000261596,,,,,,
ENSG00000172366,MCRIP2,ENSMUSG00000025732,Mcrip2,85,85,1
ENSG00000080493,SLC4A4,ENSMUSG00000060961,Slc4a4,97.0343,94.2394,1
ENSG00000146247,PHIP,ENSMUSG00000032253,Phip,94.8929,94.8929,1
ENSG00000213693,SEC14L1P1,,,,,
ENSG00000244926,ALKBH3-AS1,,,,,
ENSG00000121957,GPSM2,ENSMUSG00000027883,Gpsm2,91.0819,91.7526,1
ENSG00000228201,,,,,,
ENSG00000254409,,,,,,
ENSG00000161996,WDR90,ENSMUSG00000073434,Wdr90,71.2815,65.8562,1
ENSG00000244953,,,,,,
ENSG00000205126,ACCSL,ENSMUSG00000075023,Accsl,55.8099,54.6552,1
ENSG00000237493,,,,,,
ENSG00000107779,BMPR1A,ENSMUSG00000021796,Bmpr1a,97.9323,97.9323,1
ENSG00000139531,SUOX,ENSMUSG00000049858,Suox,85.6881,85.5311,1
ENSG00000163481,RNF25,ENSMUSG00000026171,Rnf25,82.3529,82.8947,1
ENSG00000110455,ACCS,ENSMUSG00000040272,Accs,83.0339,82.8685,1
ENSG00000227131,,,,,,
ENSG00000204091,TDRG1,,,,,
ENSG00000284364,MIR6824,,,,,
ENSG00000008300,CELSR3,ENSMUSG00000023473,Celsr3,92.2403,92.324,1
ENSG00000226070,LINC00951,,,,,
ENSG00000150175,FRMPD2B,,,,,
ENSG00000156564,LRFN2,ENSMUSG00000040490,Lrfn2,94.9303,95.0508,1
ENSG00000171206,TRIM8,ENSMUSG00000025034,Trim8,97.6407,97.6407,1
ENSG00000252767,RNU6-250P,,,,,
ENSG00000236075,,,,,,
ENSG00000226454,,,,,,
ENSG00000237947,,,,,,
ENSG00000237027,,,,,,
ENSG00000083099,LYRM2,ENSMUSG00000045854,Lyrm2,88.6364,88.6364,1
ENSG00000163482,STK36,ENSMUSG00000033276,Stk36,84.6388,84.5745,1
ENSG00000255165,,,,,,
ENSG00000052850,ALX4,ENSMUSG00000040310,Alx4,90.0243,92.7318,1
ENSG00000228124,MDN1-AS1,,,,,
ENSG00000262400,,,,,,
ENSG00000217805,,,,,,
ENSG00000219681,,,,,,
ENSG00000271108,KATNBL1P5,,,,,
ENSG00000123411,IKZF4,ENSMUSG00000002578,Ikzf4,94.7009,80.758,1
ENSG00000151348,EXT2,ENSMUSG00000027198,Ext2,95.4039,95.4039,1
ENSG00000216718,RPL21P68,,,,,
ENSG00000213972,,,,,,
ENSG00000207286,Y_RNA,,,,,
ENSG00000207490,RNU6-987P,ENSMUSG00000084442,Gm26253,75,75.7282,0
ENSG00000207490,RNU6-987P,ENSMUSG00000088935,Gm25924,62.5,63.1068,0
ENSG00000079691,CARMIL1,ENSMUSG00000021338,Carmil1,89.4967,89.3013,1
ENSG00000284575,MIR4793,,,,,
ENSG00000272933,TRIM8-DT,,,,,
ENSG00000213672,NCKIPSD,ENSMUSG00000032598,Nckipsd,88.3657,89.3557,1
ENSG00000138175,ARL3,ENSMUSG00000025035,Arl3,98.3516,98.3516,1
ENSG00000156398,SFXN2,ENSMUSG00000025036,Sfxn2,89.1304,89.1304,1
ENSG00000273890,,,,,,
ENSG00000257449,,,,,,
ENSG00000197728,RPS26,ENSMUSG00000025362,Rps26,100,100,1
ENSG00000257411,,,,,,
ENSG00000112159,MDN1,ENSMUSG00000058006,Mdn1,82.416,82.5192,1
ENSG00000170515,PA2G4,ENSMUSG00000025364,Pa2g4,98.9848,98.9848,1
ENSG00000228350,LINC02585,,,,,
ENSG00000107854,TNKS2,ENSMUSG00000024811,Tnks2,97.2556,96.1017,1
ENSG00000271973,,,,,,
ENSG00000235089,,,,,,
ENSG00000068745,IP6K2,ENSMUSG00000032599,Ip6k2,96.7136,91.9643,1
ENSG00000285179,,,,,,
ENSG00000223026,RN7SKP247,,,,,
ENSG00000225721,,,,,,
ENSG00000188396,DYNLT4,ENSMUSG00000047671,Dynlt4,69.6833,70.3196,1
ENSG00000262528,,,,,,
ENSG00000202167,RNU1-114P,ENSMUSG00000087949,Gm24251,44.5783,64.9123,0
ENSG00000103269,RHBDL1,ENSMUSG00000025735,Rhbdl1,97.5871,97.5871,1
ENSG00000207349,RNVU1-17,ENSMUSG00000064403,Gm23928,70.1219,79.3103,0
ENSG00000135912,TTLL4,ENSMUSG00000033257,Ttll4,79.9833,80.3856,1
ENSG00000252826,RNVU1-23,ENSMUSG00000087949,Gm24251,50.3704,59.6491,0
ENSG00000206737,RNVU1-18,,,,,
ENSG00000223779,,,,,,
ENSG00000242352,FAM91A3P,,,,,
ENSG00000270962,,,,,,
ENSG00000263590,LINC02591,,,,,
ENSG00000252105,RNU1-143P,ENSMUSG00000087949,Gm24251,50,64.0351,0
ENSG00000233430,PDE4DIPP3,,,,,
ENSG00000237503,,,,,,
ENSG00000265531,FCGR1CP,,,,,
ENSG00000230186,,,,,,
ENSG00000268074,RPL22P5,,,,,
ENSG00000270872,SRGAP2D,,,,,
ENSG00000276674,IGKV1OR1-1,,,,,
ENSG00000289830,,,,,,
ENSG00000223485,LINC01615,,,,,
ENSG00000082482,KCNK2,ENSMUSG00000037624,Kcnk2,96.2441,96.2441,1
ENSG00000260394,STUB1-DT,,,,,
ENSG00000279441,,,,,,
ENSG00000164385,LINC01600,,,,,
ENSG00000273497,,,,,,
ENSG00000103266,STUB1,ENSMUSG00000039615,Stub1,97.6898,97.3684,1
ENSG00000174721,FGFBP3,ENSMUSG00000047632,Fgfbp3,57.7519,59.6,1
ENSG00000272817,,,,,,
ENSG00000203808,BVES-AS1,,,,,
ENSG00000151553,FHIP2A,ENSMUSG00000033478,Fhip2a,92.8105,89.196,1
ENSG00000257553,,,,,,
ENSG00000229117,RPL41,,,,,
ENSG00000272269,NUP153-AS1,,,,,
ENSG00000272463,,,,,,
ENSG00000289847,,,,,,
ENSG00000225914,TSBP1-AS1,,,,,
ENSG00000109756,RAPGEF2,ENSMUSG00000062232,Rapgef2,94.5181,95.438,1
ENSG00000139641,ESYT1,ENSMUSG00000025366,Esyt1,87.3188,88.2784,1
ENSG00000288696,,,,,,
ENSG00000153822,KCNJ16,ENSMUSG00000051497,Kcnj16,92.3445,92.1241,1
ENSG00000230943,LINC02541,,,,,
ENSG00000289257,,,,,,
ENSG00000287811,,,,,,
ENSG00000114270,COL7A1,,,,,
ENSG00000289863,,,,,,
ENSG00000231769,,,,,,
ENSG00000216863,LY86-AS1,,,,,
ENSG00000171862,PTEN,,,,,
ENSG00000181408,UTS2R,,,,,
ENSG00000278599,TBC1D3E,,,,,
ENSG00000135929,CYP27A1,ENSMUSG00000026170,Cyp27a1,71.7514,71.4822,1
ENSG00000172150,OR1A2,ENSMUSG00000070377,Or1a1b,77.3463,76.3578,1
ENSG00000172150,OR1A2,ENSMUSG00000070378,Or1a1,77.0227,76.0383,0
ENSG00000278299,TBC1D3C,,,,,
ENSG00000289871,,,,,,
ENSG00000289623,,,,,,
ENSG00000146521,LINC01558,,,,,
ENSG00000166801,FAM111A,ENSMUSG00000024691,Fam111a,56.6285,56.4437,0
ENSG00000289838,,,,,,
ENSG00000226194,LINC02519,,,,,
ENSG00000260271,,,,,,
ENSG00000286154,,,,,,
ENSG00000272555,,,,,,
ENSG00000170703,TTLL6,ENSMUSG00000038756,Ttll6,61.1672,66.3017,1
ENSG00000283639,MIR9500,,,,,
ENSG00000232625,RPL23AP31,,,,,
ENSG00000263667,LINC03066,,,,,
ENSG00000263828,MIR4439,,,,,
ENSG00000161999,JMJD8,ENSMUSG00000025736,Jmjd8,82.197,80.0738,1
ENSG00000174325,DIRC1,,,,,
ENSG00000252250,Y_RNA,,,,,
ENSG00000229931,ATXN1-AS1,,,,,
ENSG00000289911,,,,,,
